Hora_Recebimento,Tempo_ms,Pacote_ID,Quat_W,Quat_X,Quat_Y,Quat_Z
10:34:48.248,47100,2355,1.0,0.0,0.0,0.0
10:34:48.457,47200,2360,1.0,0.0,0.0,0.0
10:34:48.668,47300,2365,1.0,0.0,0.0,0.0
10:34:48.883,47400,2370,1.0,0.0,0.0,0.0
10:34:49.097,47500,2375,1.0,0.0,0.0,0.0
10:34:49.304,47600,2380,1.0,0.0,0.0,0.0
10:34:49.518,47700,2385,1.0,0.0,0.0,0.0
10:34:49.732,47800,2390,1.0,0.0,0.0,0.0
10:34:49.947,47900,2395,1.0,0.0,0.0,0.0
10:34:50.155,48000,2400,1.0,0.0,0.0,0.0
10:34:50.371,48100,2405,1.0,0.0,0.0,0.0
10:34:50.582,48200,2410,1.0,0.0,0.0,0.0
10:34:50.792,48300,2415,1.0,0.0,0.0,0.0
10:34:51.000,48400,2420,1.0,0.0,0.0,0.0
10:34:51.213,48500,2425,1.0,0.0,0.0,0.0
10:34:51.426,48600,2430,1.0,0.0,0.0,0.0
10:34:51.638,48700,2435,1.0,0.0,0.0,0.0
10:34:51.845,48800,2440,1.0,0.0,0.0,0.0
10:34:52.057,48900,2445,1.0,0.0,0.0,0.0
10:34:52.273,49000,2450,1.0,0.0,0.0,0.0
10:34:52.487,49100,2455,1.0,0.0,0.0,0.0
10:34:52.695,49200,2460,1.0,0.0,0.0,0.0
10:34:52.914,49300,2465,1.0,0.0,0.0,0.0
10:34:53.128,49400,2470,1.0,0.0,0.0,0.0
10:34:53.344,49500,2475,1.0,0.0,0.0,0.0
10:34:53.555,49600,2480,1.0,0.0,0.0,0.0
10:34:53.768,49700,2485,1.0,0.0,0.0,0.0
10:34:53.978,49800,2490,1.0,0.0,0.0,0.0
10:34:54.194,49900,2495,1.0,0.0,0.0,0.0
10:34:54.409,50000,2500,1.0,0.0,0.0,0.0
10:34:54.617,50100,2505,1.0,0.0,0.0,0.0
10:34:54.833,50200,2510,1.0,0.0,0.0,0.0
10:34:55.043,50300,2515,1.0,0.0,0.0,0.0
10:34:55.255,50400,2520,1.0,0.0,0.0,0.0
10:34:55.469,50500,2525,1.0,0.0,0.0,0.0
10:34:55.682,50600,2530,1.0,0.0,0.0,0.0
10:34:55.894,50700,2535,1.0,0.0,0.0,0.0
10:34:56.107,50800,2540,1.0,0.0,0.0,0.0
10:34:56.322,50900,2545,1.0,0.0,0.0,0.0
10:34:56.537,51000,2550,1.0,0.0,0.0,0.0
10:34:56.752,51100,2555,1.0,0.0,0.0,0.0
10:34:56.962,51200,2560,1.0,0.0,0.0,0.0
10:34:57.180,51300,2565,1.0,0.0,0.0,0.0
10:34:57.397,51400,2570,1.0,0.0,0.0,0.0
10:34:57.606,51500,2575,1.0,0.0,0.0,0.0
10:34:57.824,51600,2580,1.0,0.0,0.0,0.0
10:34:58.039,51700,2585,1.0,0.0,0.0,0.0
10:34:58.249,51800,2590,1.0,0.0,0.0,0.0
10:34:58.457,51900,2595,1.0,0.0,0.0,0.0
10:34:58.674,52000,2600,1.0,0.0,0.0,0.0
10:34:58.886,52100,2605,1.0,0.0,0.0,0.0
10:34:59.106,52200,2610,1.0,0.0,0.0,0.0
10:34:59.316,52300,2615,1.0,0.0,0.0,0.0
10:34:59.529,52400,2620,1.0,0.0,0.0,0.0
10:34:59.746,52500,2625,1.0,0.0,0.0,0.0
10:34:59.963,52600,2630,1.0,0.0,0.0,0.0
10:35:00.174,52700,2635,1.0,0.0,0.0,0.0
10:35:00.386,52800,2640,1.0,0.0,0.0,0.0
10:35:00.597,52900,2645,1.0,0.0,0.0,0.0
10:35:00.811,53000,2650,1.0,0.0,0.0,0.0
10:35:01.024,53100,2655,1.0,0.0,0.0,0.0
10:35:01.240,53200,2660,1.0,0.0,0.0,0.0
10:35:01.454,53300,2665,1.0,0.0,0.0,0.0
10:35:01.664,53400,2670,1.0,0.0,0.0,0.0
10:35:01.880,53500,2675,1.0,0.0,0.0,0.0
10:35:02.095,53600,2680,1.0,0.0,0.0,0.0
10:35:02.315,53700,2685,1.0,0.0,0.0,0.0
10:35:02.528,53800,2690,1.0,0.0,0.0,0.0
10:35:02.741,53900,2695,1.0,0.0,0.0,0.0
10:35:02.955,54000,2700,1.0,0.0,0.0,0.0
10:35:03.172,54100,2705,1.0,0.0,0.0,0.0
10:35:03.380,54200,2710,1.0,0.0,0.0,0.0
10:35:03.593,54300,2715,1.0,0.0,0.0,0.0
10:35:03.807,54400,2720,1.0,0.0,0.0,0.0
10:35:04.023,54500,2725,1.0,0.0,0.0,0.0
10:35:04.232,54600,2730,1.0,0.0,0.0,0.0
10:35:04.446,54700,2735,1.0,0.0,0.0,0.0
10:35:04.658,54800,2740,1.0,0.0,0.0,0.0
10:35:04.873,54900,2745,1.0,0.0,0.0,0.0
10:35:05.081,55000,2750,1.0,0.0,0.0,0.0
10:35:05.294,55100,2755,1.0,0.0,0.0,0.0
10:35:05.511,55200,2760,1.0,0.0,0.0,0.0
10:35:05.718,55300,2765,1.0,0.0,0.0,0.0
10:35:05.925,55400,2770,1.0,0.0,0.0,0.0
10:35:06.139,55500,2775,1.0,0.0,0.0,0.0
10:35:06.354,55600,2780,1.0,0.0,0.0,0.0
10:35:06.564,55700,2785,1.0,0.0,0.0,0.0
10:35:06.772,55800,2790,1.0,0.0,0.0,0.0
10:35:06.985,55900,2795,1.0,0.0,0.0,0.0
10:35:07.200,56000,2800,1.0,0.0,0.0,0.0
10:35:07.406,56100,2805,1.0,0.0,0.0,0.0
10:35:07.621,56200,2810,1.0,0.0,0.0,0.0
10:35:07.839,56300,2815,1.0,0.0,0.0,0.0
10:35:08.056,56400,2820,1.0,0.0,0.0,0.0
10:35:08.267,56500,2825,1.0,0.0,0.0,0.0
10:35:08.476,56600,2830,1.0,0.0,0.0,0.0
10:35:08.689,56700,2835,1.0,0.0,0.0,0.0
10:35:08.907,56800,2840,1.0,0.0,0.0,0.0
10:35:09.126,56900,2845,1.0,0.0,0.0,0.0
10:35:09.339,57000,2850,1.0,0.0,0.0,0.0
10:35:09.556,57100,2855,1.0,0.0,0.0,0.0
10:35:09.771,57200,2860,1.0,0.0,0.0,0.0
10:35:09.982,57300,2865,1.0,0.0,0.0,0.0
10:35:10.198,57400,2870,1.0,0.0,0.0,0.0
10:35:10.410,57500,2875,1.0,0.0,0.0,0.0
10:35:10.630,57600,2880,1.0,0.0,0.0,0.0
10:35:10.838,57700,2885,1.0,0.0,0.0,0.0
10:35:11.056,57800,2890,1.0,0.0,0.0,0.0
10:35:11.268,57900,2895,1.0,0.0,0.0,0.0
10:35:11.484,58000,2900,1.0,0.0,0.0,0.0
10:35:11.692,58100,2905,1.0,0.0,0.0,0.0
10:35:11.901,58200,2910,1.0,0.0,0.0,0.0
10:35:12.114,58300,2915,1.0,0.0,0.0,0.0
10:35:12.329,58400,2920,1.0,0.0,0.0,0.0
10:35:12.537,58500,2925,1.0,0.0,0.0,0.0
10:35:12.752,58600,2930,1.0,0.0,0.0,0.0
10:35:12.968,58700,2935,1.0,0.0,0.0,0.0
10:35:13.188,58800,2940,1.0,0.0,0.0,0.0
10:35:13.396,58900,2945,1.0,0.0,0.0,0.0
10:35:13.609,59000,2950,1.0,0.0,0.0,0.0
10:35:13.825,59100,2955,1.0,0.0,0.0,0.0
10:35:14.039,59200,2960,1.0,0.0,0.0,0.0
10:35:14.246,59300,2965,1.0,0.0,0.0,0.0
10:35:14.463,59400,2970,1.0,0.0,0.0,0.0
10:35:14.675,59500,2975,1.0,0.0,0.0,0.0
10:35:14.889,59600,2980,1.0,0.0,0.0,0.0
10:35:15.097,59700,2985,1.0,0.0,0.0,0.0
10:35:15.309,59800,2990,1.0,0.0,0.0,0.0
10:35:15.522,59900,2995,1.0,0.0,0.0,0.0
10:35:15.732,60000,3000,1.0,0.0,0.0,0.0
10:35:15.939,60100,3005,1.0,0.0,0.0,0.0
10:35:16.145,60200,3010,1.0,0.0,0.0,0.0
10:35:16.353,60300,3015,1.0,0.0,0.0,0.0
10:35:16.566,60400,3020,1.0,0.0,0.0,0.0
10:35:16.775,60500,3025,1.0,0.0,0.0,0.0
10:35:16.988,60600,3030,1.0,0.0,0.0,0.0
10:35:17.198,60700,3035,1.0,0.0,0.0,0.0
10:35:17.406,60800,3040,1.0,0.0,0.0,0.0
10:35:17.614,60900,3045,1.0,0.0,0.0,0.0
10:35:17.829,61000,3050,1.0,0.0,0.0,0.0
10:35:18.038,61100,3055,1.0,0.0,0.0,0.0
10:35:18.248,61200,3060,1.0,0.0,0.0,0.0
10:35:18.455,61300,3065,1.0,0.0,0.0,0.0
10:35:18.668,61400,3070,1.0,0.0,0.0,0.0
10:35:18.879,61500,3075,1.0,0.0,0.0,0.0
10:35:19.088,61600,3080,1.0,0.0,0.0,0.0
10:35:19.295,61700,3085,1.0,0.0,0.0,0.0
10:35:19.509,61800,3090,1.0,0.0,0.0,0.0
10:35:19.722,61900,3095,1.0,0.0,0.0,0.0
10:35:19.936,62000,3100,1.0,0.0,0.0,0.0
10:35:20.148,62100,3105,1.0,0.0,0.0,0.0
10:35:20.362,62200,3110,1.0,0.0,0.0,0.0
10:35:20.573,62300,3115,1.0,0.0,0.0,0.0
10:35:20.783,62400,3120,1.0,0.0,0.0,0.0
10:35:20.994,62500,3125,1.0,0.0,0.0,0.0
10:35:21.204,62600,3130,1.0,0.0,0.0,0.0
10:35:21.419,62700,3135,1.0,0.0,0.0,0.0
10:35:21.627,62800,3140,1.0,0.0,0.0,0.0
10:35:21.841,62900,3145,1.0,0.0,0.0,0.0
10:35:22.053,63000,3150,1.0,0.0,0.0,0.0
10:35:22.263,63100,3155,1.0,0.0,0.0,0.0
10:35:22.472,63200,3160,1.0,0.0,0.0,0.0
10:35:22.686,63300,3165,1.0,0.0,0.0,0.0
10:35:22.896,63400,3170,1.0,0.0,0.0,0.0
10:35:23.112,63500,3175,1.0,0.0,0.0,0.0
10:35:23.321,63600,3180,1.0,0.0,0.0,0.0
10:35:23.536,63700,3185,1.0,0.0,0.0,0.0
10:35:23.746,63800,3190,1.0,0.0,0.0,0.0
10:35:23.965,63900,3195,1.0,0.0,0.0,0.0
10:35:24.172,64000,3200,1.0,0.0,0.0,0.0
10:35:24.391,64100,3205,1.0,0.0,0.0,0.0
10:35:24.604,64200,3210,1.0,0.0,0.0,0.0
10:35:24.816,64300,3215,1.0,0.0,0.0,0.0
10:35:25.023,64400,3220,1.0,0.0,0.0,0.0
10:35:25.232,64500,3225,1.0,0.0,0.0,0.0
10:35:25.447,64600,3230,1.0,0.0,0.0,0.0
10:35:25.660,64700,3235,1.0,0.0,0.0,0.0
10:35:25.867,64800,3240,1.0,0.0,0.0,0.0
10:35:26.080,64900,3245,1.0,0.0,0.0,0.0
10:35:26.290,65000,3250,1.0,0.0,0.0,0.0
10:35:26.500,65100,3255,1.0,0.0,0.0,0.0
10:35:26.708,65200,3260,1.0,0.0,0.0,0.0
10:35:26.922,65300,3265,1.0,0.0,0.0,0.0
10:35:27.138,65400,3270,1.0,0.0,0.0,0.0
10:35:27.352,65500,3275,1.0,0.0,0.0,0.0
10:35:27.559,65600,3280,1.0,0.0,0.0,0.0
10:35:27.769,65700,3285,1.0,0.0,0.0,0.0
10:35:27.981,65800,3290,1.0,0.0,0.0,0.0
10:35:28.190,65900,3295,1.0,0.0,0.0,0.0
10:35:28.403,66000,3300,1.0,0.0,0.0,0.0
10:35:28.612,66100,3305,1.0,0.0,0.0,0.0
10:35:28.828,66200,3310,1.0,0.0,0.0,0.0
10:35:29.036,66300,3315,1.0,0.0,0.0,0.0
10:35:29.249,66400,3320,1.0,0.0,0.0,0.0
10:35:29.461,66500,3325,1.0,0.0,0.0,0.0
10:35:29.675,66600,3330,1.0,0.0,0.0,0.0
10:35:29.886,66700,3335,1.0,0.0,0.0,0.0
10:35:30.101,66800,3340,1.0,0.0,0.0,0.0
10:35:30.315,66900,3345,1.0,0.0,0.0,0.0
10:35:30.528,67000,3350,1.0,0.0,0.0,0.0
10:35:30.735,67100,3355,1.0,0.0,0.0,0.0
10:35:30.950,67200,3360,1.0,0.0,0.0,0.0
10:35:31.165,67300,3365,1.0,0.0,0.0,0.0
10:35:31.378,67400,3370,1.0,0.0,0.0,0.0
10:35:31.587,67500,3375,1.0,0.0,0.0,0.0
10:35:31.802,67600,3380,1.0,0.0,0.0,0.0
10:35:32.012,67700,3385,1.0,0.0,0.0,0.0
10:35:32.225,67800,3390,1.0,0.0,0.0,0.0
10:35:32.432,67900,3395,1.0,0.0,0.0,0.0
10:35:32.640,68000,3400,1.0,0.0,0.0,0.0
10:35:32.850,68100,3405,1.0,0.0,0.0,0.0
10:35:33.060,68200,3410,1.0,0.0,0.0,0.0
10:35:33.267,68300,3415,1.0,0.0,0.0,0.0
10:35:33.482,68400,3420,1.0,0.0,0.0,0.0
10:35:33.696,68500,3425,1.0,0.0,0.0,0.0
10:35:33.911,68600,3430,1.0,0.0,0.0,0.0
10:35:34.120,68700,3435,1.0,0.0,0.0,0.0
10:35:34.337,68800,3440,1.0,0.0,0.0,0.0
10:35:34.553,68900,3445,1.0,0.0,0.0,0.0
10:35:34.769,69000,3450,1.0,0.0,0.0,0.0
10:35:34.976,69100,3455,1.0,0.0,0.0,0.0
10:35:35.194,69200,3460,1.0,0.0,0.0,0.0
10:35:35.410,69300,3465,1.0,0.0,0.0,0.0
10:35:35.625,69400,3470,1.0,0.0,0.0,0.0
10:35:35.832,69500,3475,1.0,0.0,0.0,0.0
10:35:36.044,69600,3480,1.0,0.0,0.0,0.0
10:35:36.254,69700,3485,1.0,0.0,0.0,0.0
10:35:36.466,69800,3490,1.0,0.0,0.0,0.0
10:35:36.686,69900,3495,1.0,0.0,0.0,0.0
10:35:36.896,70000,3500,1.0,0.0,0.0,0.0
10:35:37.108,70100,3505,1.0,0.0,0.0,0.0
10:35:37.318,70200,3510,1.0,0.0,0.0,0.0
10:35:37.527,70300,3515,1.0,0.0,0.0,0.0
10:35:37.740,70400,3520,1.0,0.0,0.0,0.0
10:35:37.960,70500,3525,1.0,0.0,0.0,0.0
10:35:38.167,70600,3530,1.0,0.0,0.0,0.0
10:35:38.377,70700,3535,1.0,0.0,0.0,0.0
10:35:38.590,70800,3540,1.0,0.0,0.0,0.0
10:35:38.798,70900,3545,1.0,0.0,0.0,0.0
10:35:39.006,71000,3550,1.0,0.0,0.0,0.0
10:35:39.214,71100,3555,1.0,0.0,0.0,0.0
10:35:39.428,71200,3560,1.0,0.0,0.0,0.0
10:35:39.646,71300,3565,1.0,0.0,0.0,0.0
10:35:39.855,71400,3570,1.0,0.0,0.0,0.0
10:35:40.062,71500,3575,1.0,0.0,0.0,0.0
10:35:40.272,71600,3580,1.0,0.0,0.0,0.0
10:35:40.486,71700,3585,1.0,0.0,0.0,0.0
10:35:40.694,71800,3590,1.0,0.0,0.0,0.0
10:35:40.904,71900,3595,1.0,0.0,0.0,0.0
10:35:41.128,72000,3600,1.0,0.0,0.0,0.0
10:35:41.344,72100,3605,1.0,0.0,0.0,0.0
10:35:41.551,72200,3610,1.0,0.0,0.0,0.0
10:35:41.767,72300,3615,1.0,0.0,0.0,0.0
10:35:41.983,72400,3620,1.0,0.0,0.0,0.0
10:35:42.196,72500,3625,1.0,0.0,0.0,0.0
10:35:42.404,72600,3630,1.0,0.0,0.0,0.0
10:35:42.620,72700,3635,1.0,0.0,0.0,0.0
10:35:42.838,72800,3640,1.0,0.0,0.0,0.0
10:35:43.048,72900,3645,1.0,0.0,0.0,0.0
10:35:43.256,73000,3650,1.0,0.0,0.0,0.0
10:35:43.471,73100,3655,1.0,0.0,0.0,0.0
10:35:43.684,73200,3660,1.0,0.0,0.0,0.0
10:35:43.898,73300,3665,1.0,0.0,0.0,0.0
10:35:44.106,73400,3670,1.0,0.0,0.0,0.0
10:35:44.323,73500,3675,1.0,0.0,0.0,0.0
10:35:44.540,73600,3680,1.0,0.0,0.0,0.0
10:35:44.746,73700,3685,1.0,0.0,0.0,0.0
10:35:44.964,73800,3690,1.0,0.0,0.0,0.0
10:35:45.172,73900,3695,1.0,0.0,0.0,0.0
10:35:45.380,74000,3700,1.0,0.0,0.0,0.0
10:35:45.588,74100,3705,1.0,0.0,0.0,0.0
10:35:45.797,74200,3710,1.0,0.0,0.0,0.0
10:35:46.015,74300,3715,1.0,0.0,0.0,0.0
10:35:46.225,74400,3720,1.0,0.0,0.0,0.0
10:35:46.433,74500,3725,1.0,0.0,0.0,0.0
10:35:46.641,74600,3730,1.0,0.0,0.0,0.0
10:35:46.855,74700,3735,1.0,0.0,0.0,0.0
10:35:47.072,74800,3740,1.0,0.0,0.0,0.0
10:35:47.282,74900,3745,1.0,0.0,0.0,0.0
10:35:47.492,75000,3750,1.0,0.0,0.0,0.0
10:35:47.707,75100,3755,1.0,0.0,0.0,0.0
10:35:47.924,75200,3760,1.0,0.0,0.0,0.0
10:35:48.131,75300,3765,1.0,0.0,0.0,0.0
10:35:48.341,75400,3770,1.0,0.0,0.0,0.0
10:35:48.557,75500,3775,1.0,0.0,0.0,0.0
10:35:48.766,75600,3780,1.0,0.0,0.0,0.0
10:35:48.973,75700,3785,1.0,0.0,0.0,0.0
10:35:49.188,75800,3790,1.0,0.0,0.0,0.0
10:35:49.404,75900,3795,1.0,0.0,0.0,0.0
10:35:49.620,76000,3800,1.0,0.0,0.0,0.0
10:35:49.830,76100,3805,1.0,0.0,0.0,0.0
10:35:50.044,76200,3810,1.0,0.0,0.0,0.0
10:35:50.261,76300,3815,1.0,0.0,0.0,0.0
10:35:50.477,76400,3820,1.0,0.0,0.0,0.0
10:35:50.684,76500,3825,1.0,0.0,0.0,0.0
10:35:50.894,76600,3830,1.0,0.0,0.0,0.0
10:35:51.109,76700,3835,1.0,0.0,0.0,0.0
10:35:51.322,76800,3840,1.0,0.0,0.0,0.0
10:35:51.536,76900,3845,1.0,0.0,0.0,0.0
10:35:51.751,77000,3850,1.0,0.0,0.0,0.0
10:35:51.959,77100,3855,1.0,0.0,0.0,0.0
10:35:52.175,77200,3860,1.0,0.0,0.0,0.0
10:35:52.383,77300,3865,1.0,0.0,0.0,0.0
10:35:52.598,77400,3870,1.0,0.0,0.0,0.0
10:35:52.813,77500,3875,1.0,0.0,0.0,0.0
10:35:53.027,77600,3880,1.0,0.0,0.0,0.0
10:35:53.234,77700,3885,1.0,0.0,0.0,0.0
10:35:53.447,77800,3890,1.0,0.0,0.0,0.0
10:35:53.654,77900,3895,1.0,0.0,0.0,0.0
10:35:53.862,78000,3900,1.0,0.0,0.0,0.0
10:35:54.070,78100,3905,1.0,0.0,0.0,0.0
10:35:54.285,78200,3910,1.0,0.0,0.0,0.0
10:35:54.498,78300,3915,1.0,0.0,0.0,0.0
10:35:54.710,78400,3920,1.0,0.0,0.0,0.0
10:35:54.918,78500,3925,1.0,0.0,0.0,0.0
10:35:55.134,78600,3930,1.0,0.0,0.0,0.0
10:35:55.344,78700,3935,1.0,0.0,0.0,0.0
10:35:55.552,78800,3940,1.0,0.0,0.0,0.0
10:35:55.772,78900,3945,1.0,0.0,0.0,0.0
10:35:55.986,79000,3950,1.0,0.0,0.0,0.0
10:35:56.197,79100,3955,1.0,0.0,0.0,0.0
10:35:56.404,79200,3960,1.0,0.0,0.0,0.0
10:35:56.612,79300,3965,1.0,0.0,0.0,0.0
10:35:56.827,79400,3970,1.0,0.0,0.0,0.0
10:35:57.037,79500,3975,1.0,0.0,0.0,0.0
10:35:57.245,79600,3980,1.0,0.0,0.0,0.0
10:35:57.458,79700,3985,1.0,0.0,0.0,0.0
10:35:57.673,79800,3990,1.0,0.0,0.0,0.0
10:35:57.880,79900,3995,1.0,0.0,0.0,0.0
10:35:58.087,80000,4000,1.0,0.0,0.0,0.0
10:35:58.299,80100,4005,1.0,0.0,0.0,0.0
10:35:58.506,80200,4010,1.0,0.0,0.0,0.0
10:35:58.717,80300,4015,1.0,0.0,0.0,0.0
10:35:58.925,80400,4020,1.0,0.0,0.0,0.0
10:35:59.142,80500,4025,1.0,0.0,0.0,0.0
10:35:59.349,80600,4030,1.0,0.0,0.0,0.0
10:35:59.564,80700,4035,1.0,0.0,0.0,0.0
10:35:59.772,80800,4040,1.0,0.0,0.0,0.0
10:35:59.983,80900,4045,1.0,0.0,0.0,0.0
10:36:00.194,81000,4050,1.0,0.0,0.0,0.0
10:36:00.409,81100,4055,1.0,0.0,0.0,0.0
10:36:00.619,81200,4060,1.0,0.0,0.0,0.0
10:36:00.829,81300,4065,1.0,0.0,0.0,0.0
10:36:01.039,81400,4070,1.0,0.0,0.0,0.0
10:36:01.257,81500,4075,1.0,0.0,0.0,0.0
10:36:01.475,81600,4080,1.0,0.0,0.0,0.0
10:36:01.688,81700,4085,1.0,0.0,0.0,0.0
10:36:01.902,81800,4090,1.0,0.0,0.0,0.0
10:36:02.118,81900,4095,1.0,0.0,0.0,0.0
10:36:02.333,82000,4100,1.0,0.0,0.0,0.0
10:36:02.548,82100,4105,1.0,0.0,0.0,0.0
10:36:02.760,82200,4110,1.0,0.0,0.0,0.0
10:36:02.977,82300,4115,1.0,0.0,0.0,0.0
10:36:03.185,82400,4120,1.0,0.0,0.0,0.0
10:36:03.401,82500,4125,1.0,0.0,0.0,0.0
10:36:03.621,82600,4130,1.0,0.0,0.0,0.0
10:36:03.829,82700,4135,1.0,0.0,0.0,0.0
10:36:04.037,82800,4140,1.0,0.0,0.0,0.0
10:36:04.252,82900,4145,1.0,0.0,0.0,0.0
10:36:04.468,83000,4150,1.0,0.0,0.0,0.0
10:36:04.676,83100,4155,1.0,0.0,0.0,0.0
10:36:04.886,83200,4160,1.0,0.0,0.0,0.0
10:36:05.096,83300,4165,1.0,0.0,0.0,0.0
10:36:05.302,83400,4170,1.0,0.0,0.0,0.0
10:36:05.511,83500,4175,1.0,0.0,0.0,0.0
10:36:05.721,83600,4180,1.0,0.0,0.0,0.0
10:36:05.928,83700,4185,1.0,0.0,0.0,0.0
10:36:06.135,83800,4190,1.0,0.0,0.0,0.0
10:36:06.345,83900,4195,1.0,0.0,0.0,0.0
10:36:06.561,84000,4200,1.0,0.0,0.0,0.0
10:36:06.776,84100,4205,1.0,0.0,0.0,0.0
10:36:06.984,84200,4210,1.0,0.0,0.0,0.0
10:36:07.192,84300,4215,1.0,0.0,0.0,0.0
10:36:07.405,84400,4220,1.0,0.0,0.0,0.0
10:36:07.619,84500,4225,1.0,0.0,0.0,0.0
10:36:07.835,84600,4230,1.0,0.0,0.0,0.0
10:36:08.043,84700,4235,1.0,0.0,0.0,0.0
10:36:08.258,84800,4240,1.0,0.0,0.0,0.0
10:36:08.469,84900,4245,1.0,0.0,0.0,0.0
10:36:08.679,85000,4250,1.0,0.0,0.0,0.0
10:36:08.887,85100,4255,1.0,0.0,0.0,0.0
10:36:09.095,85200,4260,1.0,0.0,0.0,0.0
10:36:09.310,85300,4265,1.0,0.0,0.0,0.0
10:36:09.524,85400,4270,1.0,0.0,0.0,0.0
10:36:09.733,85500,4275,1.0,0.0,0.0,0.0
10:36:09.941,85600,4280,1.0,0.0,0.0,0.0
10:36:10.153,85700,4285,1.0,0.0,0.0,0.0
10:36:10.367,85800,4290,1.0,0.0,0.0,0.0
10:36:10.577,85900,4295,1.0,0.0,0.0,0.0
10:36:10.793,86000,4300,1.0,0.0,0.0,0.0
10:36:11.009,86100,4305,1.0,0.0,0.0,0.0
10:36:11.219,86200,4310,1.0,0.0,0.0,0.0
10:36:11.428,86300,4315,1.0,0.0,0.0,0.0
10:36:11.642,86400,4320,1.0,0.0,0.0,0.0
10:36:11.857,86500,4325,1.0,0.0,0.0,0.0
10:36:12.075,86600,4330,1.0,0.0,0.0,0.0
10:36:12.283,86700,4335,1.0,0.0,0.0,0.0
10:36:12.496,86800,4340,1.0,0.0,0.0,0.0
10:36:12.706,86900,4345,1.0,0.0,0.0,0.0
10:36:12.916,87000,4350,1.0,0.0,0.0,0.0
10:36:13.123,87100,4355,1.0,0.0,0.0,0.0
10:36:13.335,87200,4360,1.0,0.0,0.0,0.0
10:36:13.552,87300,4365,1.0,0.0,0.0,0.0
10:36:13.764,87400,4370,1.0,0.0,0.0,0.0
10:36:13.971,87500,4375,1.0,0.0,0.0,0.0
10:36:14.188,87600,4380,1.0,0.0,0.0,0.0
10:36:14.407,87700,4385,1.0,0.0,0.0,0.0
10:36:14.619,87800,4390,1.0,0.0,0.0,0.0
10:36:14.826,87900,4395,1.0,0.0,0.0,0.0
10:36:15.040,88000,4400,1.0,0.0,0.0,0.0
10:36:15.251,88100,4405,1.0,0.0,0.0,0.0
10:36:15.468,88200,4410,1.0,0.0,0.0,0.0
10:36:15.675,88300,4415,1.0,0.0,0.0,0.0
10:36:15.890,88400,4420,1.0,0.0,0.0,0.0
10:36:16.102,88500,4425,1.0,0.0,0.0,0.0
10:36:16.309,88600,4430,1.0,0.0,0.0,0.0
10:36:16.518,88700,4435,1.0,0.0,0.0,0.0
10:36:16.725,88800,4440,1.0,0.0,0.0,0.0
10:36:16.935,88900,4445,1.0,0.0,0.0,0.0
10:36:17.144,89000,4450,1.0,0.0,0.0,0.0
10:36:17.352,89100,4455,1.0,0.0,0.0,0.0
10:36:17.566,89200,4460,1.0,0.0,0.0,0.0
10:36:17.782,89300,4465,1.0,0.0,0.0,0.0
10:36:17.991,89400,4470,1.0,0.0,0.0,0.0
10:36:18.205,89500,4475,1.0,0.0,0.0,0.0
10:36:18.418,89600,4480,1.0,0.0,0.0,0.0
10:36:18.625,89700,4485,1.0,0.0,0.0,0.0
10:36:18.832,89800,4490,1.0,0.0,0.0,0.0
10:36:19.039,89900,4495,1.0,0.0,0.0,0.0
10:36:19.249,90000,4500,1.0,0.0,0.0,0.0
10:36:19.460,90100,4505,1.0,0.0,0.0,0.0
10:36:19.668,90200,4510,1.0,0.0,0.0,0.0
10:36:19.875,90300,4515,1.0,0.0,0.0,0.0
10:36:20.082,90400,4520,1.0,0.0,0.0,0.0
10:36:20.297,90500,4525,1.0,0.0,0.0,0.0
10:36:20.506,90600,4530,1.0,0.0,0.0,0.0
10:36:20.723,90700,4535,1.0,0.0,0.0,0.0
10:36:20.934,90800,4540,1.0,0.0,0.0,0.0
10:36:21.148,90900,4545,1.0,0.0,0.0,0.0
10:36:21.357,91000,4550,1.0,0.0,0.0,0.0
10:36:21.569,91100,4555,1.0,0.0,0.0,0.0
10:36:21.787,91200,4560,1.0,0.0,0.0,0.0
10:36:22.000,91300,4565,1.0,0.0,0.0,0.0
10:36:22.208,91400,4570,1.0,0.0,0.0,0.0
10:36:22.424,91500,4575,1.0,0.0,0.0,0.0
10:36:22.638,91600,4580,1.0,0.0,0.0,0.0
10:36:22.850,91700,4585,1.0,0.0,0.0,0.0
10:36:23.057,91800,4590,1.0,0.0,0.0,0.0
10:36:23.270,91900,4595,1.0,0.0,0.0,0.0
10:36:23.485,92000,4600,1.0,0.0,0.0,0.0
10:36:23.693,92100,4605,1.0,0.0,0.0,0.0
10:36:23.902,92200,4610,1.0,0.0,0.0,0.0
10:36:24.113,92300,4615,1.0,0.0,0.0,0.0
10:36:24.328,92400,4620,1.0,0.0,0.0,0.0
10:36:24.537,92500,4625,1.0,0.0,0.0,0.0
10:36:24.746,92600,4630,1.0,0.0,0.0,0.0
10:36:24.952,92700,4635,1.0,0.0,0.0,0.0
10:36:25.160,92800,4640,1.0,0.0,0.0,0.0
10:36:25.371,92900,4645,1.0,0.0,0.0,0.0
10:36:25.579,93000,4650,1.0,0.0,0.0,0.0
10:36:25.792,93100,4655,1.0,0.0,0.0,0.0
10:36:26.009,93200,4660,1.0,0.0,0.0,0.0
10:36:26.218,93300,4665,1.0,0.0,0.0,0.0
10:36:26.427,93400,4670,1.0,0.0,0.0,0.0
