Hora_Recebimento,Tempo_ms,Pacote_ID,Alt_BMP,Alt_GPS,Alt_Max
10:35:31.802,67600,3380,0.0,-0.6818636482761824,349.99948177481934
10:35:32.012,67700,3385,0.0,-0.41958942673509814,349.99948177481934
10:35:32.225,67800,3390,0.0,0.04264540064558098,349.99948177481934
10:35:32.432,67900,3395,0.0,-0.1748268617541302,349.99948177481934
10:35:32.640,68000,3400,0.0,-0.7865761167138188,349.99948177481934
10:35:32.850,68100,3405,0.0,-0.12259788285370998,349.99948177481934
10:35:33.060,68200,3410,0.0,1.7330260115665994,349.99948177481934
10:35:33.267,68300,3415,0.0,1.2435181057411016,349.99948177481934
10:35:33.482,68400,3420,0.0,1.2177883278519852,349.99948177481934
10:35:33.696,68500,3425,0.0,0.7268807947204743,349.99948177481934
10:35:33.911,68600,3430,0.0,-1.2230953159370932,349.99948177481934
10:35:34.120,68700,3435,0.0,-1.6697596467403586,349.99948177481934
10:35:34.337,68800,3440,0.0,0.2914962293616665,349.99948177481934
10:35:34.553,68900,3445,0.0,0.2945229814665207,349.99948177481934
10:35:34.769,69000,3450,0.0,0.44632015602978026,349.99948177481934
10:35:34.976,69100,3455,0.0,-1.3009733654552464,349.99948177481934
10:35:35.194,69200,3460,0.0,0.8802159109608558,349.99948177481934
10:35:35.410,69300,3465,0.0,-1.3603585921789247,349.99948177481934
10:35:35.625,69400,3470,0.0,-0.14058480961956077,349.99948177481934
10:35:35.832,69500,3475,0.0,-1.9190197251902226,349.99948177481934
10:35:36.044,69600,3480,0.0,1.260370937564606,349.99948177481934
10:35:36.254,69700,3485,0.0,-1.6906937855289632,349.99948177481934
10:35:36.466,69800,3490,0.0,-1.635849193836989,349.99948177481934
10:35:36.686,69900,3495,0.0,1.3883269543737273,349.99948177481934
10:35:36.896,70000,3500,0.0,-0.9621373632721171,349.99948177481934
10:35:37.108,70100,3505,0.0,-1.8675402327033814,349.99948177481934
10:35:37.318,70200,3510,0.0,1.5220397607836893,349.99948177481934
10:35:37.527,70300,3515,0.0,1.1020743676404,349.99948177481934
10:35:37.740,70400,3520,0.0,0.6529624111249466,349.99948177481934
10:35:37.960,70500,3525,0.0,0.9007938552801291,349.99948177481934
10:35:38.167,70600,3530,0.0,0.7066769925039376,349.99948177481934
10:35:38.377,70700,3535,0.0,-0.1722246969491663,349.99948177481934
10:35:38.590,70800,3540,0.0,-1.6720595307209023,349.99948177481934
10:35:38.798,70900,3545,0.0,1.7574145208531102,349.99948177481934
10:35:39.006,71000,3550,0.0,-0.9674175815783204,349.99948177481934
10:35:39.214,71100,3555,0.0,0.8966534615556165,349.99948177481934
10:35:39.428,71200,3560,0.0,-1.2583038272053049,349.99948177481934
10:35:39.646,71300,3565,0.0,-1.5094494738640458,349.99948177481934
10:35:39.855,71400,3570,0.0,1.2341722599875675,349.99948177481934
10:35:40.062,71500,3575,0.0,0.12945581221690095,349.99948177481934
10:35:40.272,71600,3580,0.0,-1.1616774500430105,349.99948177481934
10:35:40.486,71700,3585,0.0,0.23080147669139395,349.99948177481934
10:35:40.694,71800,3590,0.0,1.6448224014050985,349.99948177481934
10:35:40.904,71900,3595,0.0,1.1275976688433982,349.99948177481934
10:35:41.128,72000,3600,0.0,-1.9372157354211694,349.99948177481934
10:35:41.344,72100,3605,0.0,-0.9741024301992263,349.99948177481934
10:35:41.551,72200,3610,0.0,1.363613935358556,349.99948177481934
10:35:41.767,72300,3615,0.0,-1.5433677362105716,349.99948177481934
10:35:41.983,72400,3620,0.0,-1.3112813009113995,349.99948177481934
10:35:42.196,72500,3625,0.0,-1.3576578998265005,349.99948177481934
10:35:42.404,72600,3630,0.0,0.3866732017772989,349.99948177481934
10:35:42.620,72700,3635,0.0,0.5824013044327252,349.99948177481934
10:35:42.838,72800,3640,0.0,-1.778178551767656,349.99948177481934
10:35:43.048,72900,3645,0.0,-0.30204770265618164,349.99948177481934
10:35:43.256,73000,3650,0.0,1.2605892077978638,349.99948177481934
10:35:43.471,73100,3655,0.0,-0.8339426565717241,349.99948177481934
10:35:43.684,73200,3660,0.0,1.962810335398649,349.99948177481934
10:35:43.898,73300,3665,0.0,1.4176113298699278,349.99948177481934
10:35:44.106,73400,3670,0.0,0.5612314093868025,349.99948177481934
10:35:44.323,73500,3675,0.0,-0.4586887343094985,349.99948177481934
10:35:44.540,73600,3680,0.0,1.8204995255931409,349.99948177481934
10:35:44.746,73700,3685,0.0,0.9231610201742351,349.99948177481934
10:35:44.964,73800,3690,0.0,-1.5892712512643032,349.99948177481934
10:35:45.172,73900,3695,0.0,0.30203890239416165,349.99948177481934
10:35:45.380,74000,3700,0.0,-0.10571472580446173,349.99948177481934
10:35:45.588,74100,3705,0.0,-0.24644735673767926,349.99948177481934
10:35:45.797,74200,3710,0.0,-1.6536078907904246,349.99948177481934
10:35:46.015,74300,3715,0.0,-0.3217370221782483,349.99948177481934
10:35:46.225,74400,3720,0.0,-0.7604610173860462,349.99948177481934
10:35:46.433,74500,3725,0.0,-1.2095433821072432,349.99948177481934
10:35:46.641,74600,3730,0.0,0.1341070188842277,349.99948177481934
10:35:46.855,74700,3735,0.0,0.22834282063892264,349.99948177481934
10:35:47.072,74800,3740,0.0,-1.0610399493946474,349.99948177481934
10:35:47.282,74900,3745,0.0,0.5843270621924415,349.99948177481934
10:35:47.492,75000,3750,0.0,-0.8647035596815442,349.99948177481934
10:35:47.707,75100,3755,0.0,1.6023483510953125,349.99948177481934
10:35:47.924,75200,3760,0.0,1.397788170606725,349.99948177481934
10:35:48.131,75300,3765,0.0,1.9822766816218245,349.99948177481934
10:35:48.341,75400,3770,0.0,0.8970943536518341,349.99948177481934
10:35:48.557,75500,3775,0.0,0.195981942283741,349.99948177481934
10:35:48.766,75600,3780,0.0,-1.6398969856185404,349.99948177481934
10:35:48.973,75700,3785,0.0,-0.8503365062831141,349.99948177481934
10:35:49.188,75800,3790,0.0,-1.869978506813573,349.99948177481934
10:35:49.404,75900,3795,0.0,0.6031940609714956,349.99948177481934
10:35:49.620,76000,3800,0.0,-0.749452600055935,349.99948177481934
10:35:49.830,76100,3805,0.0,-1.4327775585487457,349.99948177481934
10:35:50.044,76200,3810,0.0,-1.1275393418329993,349.99948177481934
10:35:50.261,76300,3815,0.0,-1.3235642293823897,349.99948177481934
10:35:50.477,76400,3820,0.0,-1.1434803249500431,349.99948177481934
10:35:50.684,76500,3825,0.0,1.3746332249658244,349.99948177481934
10:35:50.894,76600,3830,0.0,-1.3422220623965355,349.99948177481934
10:35:51.109,76700,3835,0.0,-1.5257259943907115,349.99948177481934
10:35:51.322,76800,3840,0.0,1.9428351840207472,349.99948177481934
10:35:51.536,76900,3845,0.0,0.5253176236648214,349.99948177481934
10:35:51.751,77000,3850,0.0,-0.2235322988640953,349.99948177481934
10:35:51.959,77100,3855,0.0,0.17089961134787268,349.99948177481934
10:35:52.175,77200,3860,0.0,0.07717515681607212,349.99948177481934
10:35:52.383,77300,3865,0.0,-0.03262451189382087,349.99948177481934
10:35:52.598,77400,3870,0.0,0.11441572872588734,349.99948177481934
10:35:52.813,77500,3875,0.0,-0.9399377690704744,349.99948177481934
10:35:53.027,77600,3880,0.0,-0.3516175985549985,349.99948177481934
10:35:53.234,77700,3885,0.0,-0.9479947348618829,349.99948177481934
10:35:53.447,77800,3890,0.0,-0.9891345457350145,349.99948177481934
10:35:53.654,77900,3895,0.0,-0.15778439372991837,349.99948177481934
10:35:53.862,78000,3900,0.0,-1.9025309518511269,349.99948177481934
10:35:54.070,78100,3905,0.0,0.734893323159918,349.99948177481934
10:35:54.285,78200,3910,0.0,-0.7415021150380787,349.99948177481934
10:35:54.498,78300,3915,0.0,0.4344990411538179,349.99948177481934
10:35:54.710,78400,3920,0.0,-0.23139393743832182,349.99948177481934
10:35:54.918,78500,3925,0.0,-0.7374184501798888,349.99948177481934
10:35:55.134,78600,3930,0.0,0.6996506942747271,349.99948177481934
10:35:55.344,78700,3935,0.0,1.0914737835649042,349.99948177481934
10:35:55.552,78800,3940,0.0,1.4361192005111754,349.99948177481934
10:35:55.772,78900,3945,0.0,-0.41422616965257886,349.99948177481934
10:35:55.986,79000,3950,0.0,-1.9560138899215724,349.99948177481934
10:35:56.197,79100,3955,0.0,-1.1715476808748506,349.99948177481934
10:35:56.404,79200,3960,0.0,-0.20775115949842116,349.99948177481934
10:35:56.612,79300,3965,0.0,-0.8472287459928856,349.99948177481934
10:35:56.827,79400,3970,0.0,0.05873778901164517,349.99948177481934
10:35:57.037,79500,3975,0.0,1.3270248903991386,349.99948177481934
10:35:57.245,79600,3980,0.0,-0.2818708341564409,349.99948177481934
10:35:57.458,79700,3985,0.0,1.2109013902738615,349.99948177481934
10:35:57.673,79800,3990,0.0,-1.8806577678724699,349.99948177481934
10:35:57.880,79900,3995,0.0,0.6920189509508101,349.99948177481934
10:35:58.087,80000,4000,0.0,1.605209680254109,349.99948177481934
10:35:58.299,80100,4005,0.0,1.3020913010303117,349.99948177481934
10:35:58.506,80200,4010,0.0,-1.5733624272931692,349.99948177481934
10:35:58.717,80300,4015,0.0,-0.2843312498967019,349.99948177481934
10:35:58.925,80400,4020,0.0,-1.9325555232259926,349.99948177481934
10:35:59.142,80500,4025,0.0,-1.056314267180321,349.99948177481934
10:35:59.349,80600,4030,0.0,0.3400024807030295,349.99948177481934
10:35:59.564,80700,4035,0.0,1.02131562783488,349.99948177481934
10:35:59.772,80800,4040,0.0,0.8756904842276203,349.99948177481934
10:35:59.983,80900,4045,0.0,-0.8984936898309983,349.99948177481934
10:36:00.194,81000,4050,0.0,0.6306426331837649,349.99948177481934
10:36:00.409,81100,4055,0.0,0.10015873596815039,349.99948177481934
10:36:00.619,81200,4060,0.0,-0.8009006943481669,349.99948177481934
10:36:00.829,81300,4065,0.0,0.11595426708431811,349.99948177481934
10:36:01.039,81400,4070,0.0,-0.5454921405879731,349.99948177481934
10:36:01.257,81500,4075,0.0,1.4961581890239315,349.99948177481934
10:36:01.475,81600,4080,0.0,0.9324330721823868,349.99948177481934
10:36:01.688,81700,4085,0.0,1.2607322959681486,349.99948177481934
10:36:01.902,81800,4090,0.0,-1.3899605000553579,349.99948177481934
10:36:02.118,81900,4095,0.0,-1.0322763842039975,349.99948177481934
10:36:02.333,82000,4100,0.0,-1.0954697087659784,349.99948177481934
10:36:02.548,82100,4105,0.0,-0.05499982026807393,349.99948177481934
10:36:02.760,82200,4110,0.0,0.2963845310894584,349.99948177481934
10:36:02.977,82300,4115,0.0,-0.490093018260783,349.99948177481934
10:36:03.185,82400,4120,0.0,0.7936876947279567,349.99948177481934
10:36:03.401,82500,4125,0.0,1.3628731634337243,349.99948177481934
10:36:03.621,82600,4130,0.0,0.07649955452252355,349.99948177481934
10:36:03.829,82700,4135,0.0,0.26587777928974354,349.99948177481934
10:36:04.037,82800,4140,0.0,-0.4189420752941668,349.99948177481934
10:36:04.252,82900,4145,0.0,0.9206355170710556,349.99948177481934
10:36:04.468,83000,4150,0.0,-1.4292119052460492,349.99948177481934
10:36:04.676,83100,4155,0.0,1.2219918917480408,349.99948177481934
10:36:04.886,83200,4160,0.0,-1.8593078695974237,349.99948177481934
10:36:05.096,83300,4165,0.0,0.9873789732749754,349.99948177481934
10:36:05.302,83400,4170,0.0,0.6837516742773828,349.99948177481934
10:36:05.511,83500,4175,0.0,0.9923459555274801,349.99948177481934
10:36:05.721,83600,4180,0.0,0.21872605101208498,349.99948177481934
10:36:05.928,83700,4185,0.0,1.2151913732753594,349.99948177481934
10:36:06.135,83800,4190,0.0,1.7675570717995575,349.99948177481934
10:36:06.345,83900,4195,0.0,-1.1984692989616588,349.99948177481934
10:36:06.561,84000,4200,0.0,-1.580408673344028,349.99948177481934
10:36:06.776,84100,4205,0.0,-0.9426041203725637,349.99948177481934
10:36:06.984,84200,4210,0.0,-1.3642963366233083,349.99948177481934
10:36:07.192,84300,4215,0.0,1.987728778671653,349.99948177481934
10:36:07.405,84400,4220,0.0,1.5853362421112163,349.99948177481934
10:36:07.619,84500,4225,0.0,-0.4477135785167743,349.99948177481934
10:36:07.835,84600,4230,0.0,0.5807441186688118,349.99948177481934
10:36:08.043,84700,4235,0.0,-0.01166403622565415,349.99948177481934
10:36:08.258,84800,4240,0.0,1.899339218775928,349.99948177481934
10:36:08.469,84900,4245,0.0,-0.92963175828922,349.99948177481934
10:36:08.679,85000,4250,0.0,-1.8927675758711464,349.99948177481934
10:36:08.887,85100,4255,0.0,-0.7650478903285216,349.99948177481934
10:36:09.095,85200,4260,0.0,-1.626927295945312,349.99948177481934
10:36:09.310,85300,4265,0.0,0.6085607740693275,349.99948177481934
10:36:09.524,85400,4270,0.0,1.7565187605847496,349.99948177481934
10:36:09.733,85500,4275,0.0,-1.2603130018670323,349.99948177481934
10:36:09.941,85600,4280,0.0,1.3376086721336478,349.99948177481934
10:36:10.153,85700,4285,0.0,-0.15603550304675906,349.99948177481934
10:36:10.367,85800,4290,0.0,1.966955905046075,349.99948177481934
10:36:10.577,85900,4295,0.0,-0.5084213287678954,349.99948177481934
10:36:10.793,86000,4300,0.0,-1.034284971180802,349.99948177481934
10:36:11.009,86100,4305,0.0,0.8008277672831792,349.99948177481934
10:36:11.219,86200,4310,0.0,-1.4663761342477475,349.99948177481934
10:36:11.428,86300,4315,0.0,1.1255829615145765,349.99948177481934
10:36:11.642,86400,4320,0.0,-1.0658999671992166,349.99948177481934
10:36:11.857,86500,4325,0.0,-1.4676650049365887,349.99948177481934
10:36:12.075,86600,4330,0.0,1.4658429071059786,349.99948177481934
10:36:12.283,86700,4335,0.0,-1.4360600061635282,349.99948177481934
10:36:12.496,86800,4340,0.0,-0.1439089507921456,349.99948177481934
10:36:12.706,86900,4345,0.0,-1.839075129063151,349.99948177481934
10:36:12.916,87000,4350,0.0,1.3111903480924307,349.99948177481934
10:36:13.123,87100,4355,0.0,-1.2434936320944843,349.99948177481934
10:36:13.335,87200,4360,0.0,1.4507424388852512,349.99948177481934
10:36:13.552,87300,4365,0.0,0.6468834366397522,349.99948177481934
10:36:13.764,87400,4370,0.0,1.685785631561135,349.99948177481934
10:36:13.971,87500,4375,0.0,-1.6719452382697049,349.99948177481934
10:36:14.188,87600,4380,0.0,-1.7672081021212813,349.99948177481934
10:36:14.407,87700,4385,0.0,-1.0850353614119754,349.99948177481934
10:36:14.619,87800,4390,0.0,-0.08490957042694003,349.99948177481934
10:36:14.826,87900,4395,0.0,-1.528510573372177,349.99948177481934
10:36:15.040,88000,4400,0.0,-1.7927111585735394,349.99948177481934
10:36:15.251,88100,4405,0.0,-0.2708611756031014,349.99948177481934
10:36:15.468,88200,4410,0.0,1.8366024397109841,349.99948177481934
10:36:15.675,88300,4415,0.0,-0.6831461323211596,349.99948177481934
10:36:15.890,88400,4420,0.0,-1.0126508123302833,349.99948177481934
10:36:16.102,88500,4425,0.0,-1.6056540642939092,349.99948177481934
10:36:16.309,88600,4430,0.0,-0.22761986523470767,349.99948177481934
10:36:16.518,88700,4435,0.0,1.5776272997759806,349.99948177481934
10:36:16.725,88800,4440,0.0,-1.7137403450177264,349.99948177481934
10:36:16.935,88900,4445,0.0,-0.42541998588781027,349.99948177481934
10:36:17.144,89000,4450,0.0,0.8699798488404169,349.99948177481934
10:36:17.352,89100,4455,0.0,0.6824305744873249,349.99948177481934
10:36:17.566,89200,4460,0.0,-1.9377395090729994,349.99948177481934
10:36:17.782,89300,4465,0.0,1.6001277386814134,349.99948177481934
10:36:17.991,89400,4470,0.0,1.2749680343089929,349.99948177481934
10:36:18.205,89500,4475,0.0,1.8885523619718403,349.99948177481934
10:36:18.418,89600,4480,0.0,0.01424846296764537,349.99948177481934
10:36:18.625,89700,4485,0.0,-0.8107466580700269,349.99948177481934
10:36:18.832,89800,4490,0.0,-1.1294774645075187,349.99948177481934
10:36:19.039,89900,4495,0.0,-1.17031626219383,349.99948177481934
10:36:19.249,90000,4500,0.0,-0.6473287262174039,349.99948177481934
10:36:19.460,90100,4505,0.0,-1.2559994578159017,349.99948177481934
10:36:19.668,90200,4510,0.0,-0.7195052430576108,349.99948177481934
10:36:19.875,90300,4515,0.0,1.130658376209186,349.99948177481934
10:36:20.082,90400,4520,0.0,-0.32550437415785316,349.99948177481934
10:36:20.297,90500,4525,0.0,0.42157249118923934,349.99948177481934
10:36:20.506,90600,4530,0.0,-0.29392187796536895,349.99948177481934
10:36:20.723,90700,4535,0.0,-0.3046144234978292,349.99948177481934
10:36:20.934,90800,4540,0.0,-1.7821156050877605,349.99948177481934
10:36:21.148,90900,4545,0.0,1.6168460700548786,349.99948177481934
10:36:21.357,91000,4550,0.0,-0.7708288016575251,349.99948177481934
10:36:21.569,91100,4555,0.0,-1.2743982181803917,349.99948177481934
10:36:21.787,91200,4560,0.0,1.2655203014299854,349.99948177481934
10:36:22.000,91300,4565,0.0,1.4407642261694904,349.99948177481934
10:36:22.208,91400,4570,0.0,0.29186274402172696,349.99948177481934
10:36:22.424,91500,4575,0.0,0.44751726306417083,349.99948177481934
10:36:22.638,91600,4580,0.0,1.313160962373081,349.99948177481934
10:36:22.850,91700,4585,0.0,0.6585416471745922,349.99948177481934
10:36:23.057,91800,4590,0.0,-0.5420684602656709,349.99948177481934
10:36:23.270,91900,4595,0.0,-1.681669264912991,349.99948177481934
10:36:23.485,92000,4600,0.0,-0.10608917080735702,349.99948177481934
10:36:23.693,92100,4605,0.0,-0.7361611556825176,349.99948177481934
10:36:23.902,92200,4610,0.0,-0.39306826513754123,349.99948177481934
10:36:24.113,92300,4615,0.0,1.6826384551058098,349.99948177481934
10:36:24.328,92400,4620,0.0,0.11447933626755535,349.99948177481934
10:36:24.537,92500,4625,0.0,-1.0722955619168362,349.99948177481934
10:36:24.746,92600,4630,0.0,0.23698504490212224,349.99948177481934
10:36:24.952,92700,4635,0.0,-1.7143691129999508,349.99948177481934
10:36:25.160,92800,4640,0.0,-1.0464042986258266,349.99948177481934
10:36:25.371,92900,4645,0.0,-1.7757088210841596,349.99948177481934
10:36:25.579,93000,4650,0.0,1.348574372536897,349.99948177481934
10:36:25.792,93100,4655,0.0,1.8833856151184172,349.99948177481934
10:36:26.009,93200,4660,0.0,0.1465639614098322,349.99948177481934
10:36:26.218,93300,4665,0.0,0.09757770438023838,349.99948177481934
10:36:26.427,93400,4670,0.0,-1.5027225501449655,349.99948177481934
10:36:26.644,93500,4675,0.0,0.3907552155698135,349.99948177481934
10:36:26.857,93600,4680,0.0,-1.9213509132105462,349.99948177481934
10:36:27.071,93700,4685,0.0,0.12225704775344814,349.99948177481934
10:36:27.280,93800,4690,0.0,1.1247813587629598,349.99948177481934
10:36:27.496,93900,4695,0.0,0.5876533084835303,349.99948177481934
10:36:27.709,94000,4700,0.0,-0.16208977738434838,349.99948177481934
10:36:27.918,94100,4705,0.0,1.019457292246695,349.99948177481934
10:36:28.125,94200,4710,0.0,1.2718283025812123,349.99948177481934
10:36:28.343,94300,4715,0.0,-1.2795026361711304,349.99948177481934
10:36:28.558,94400,4720,0.0,0.3692276596850159,349.99948177481934
10:36:28.770,94500,4725,0.0,-0.6118736916468785,349.99948177481934
10:36:28.977,94600,4730,0.0,-0.31352190346534137,349.99948177481934
10:36:29.190,94700,4735,0.0,-1.2781781061421431,349.99948177481934
10:36:29.401,94800,4740,0.0,-1.0173233408741376,349.99948177481934
10:36:29.608,94900,4745,0.0,-1.1327597537037275,349.99948177481934
10:36:29.814,95000,4750,0.0,-1.8462687652356733,349.99948177481934
10:36:30.022,95100,4755,0.0,1.3468303128229127,349.99948177481934
10:36:30.232,95200,4760,0.0,0.4270655806464423,349.99948177481934
10:36:30.440,95300,4765,0.0,0.3148573046482399,349.99948177481934
10:36:30.652,95400,4770,0.0,-1.680133769289728,349.99948177481934
10:36:30.869,95500,4775,0.0,0.600410058854854,349.99948177481934
10:36:31.083,95600,4780,0.0,-1.4421150228337818,349.99948177481934
10:36:31.292,95700,4785,0.0,-0.4270257743826744,349.99948177481934
10:36:31.503,95800,4790,0.0,-0.6753410639002637,349.99948177481934
10:36:31.714,95900,4795,0.0,1.8680526866551626,349.99948177481934
10:36:31.927,96000,4800,0.0,-1.9079585977405316,349.99948177481934
10:36:32.135,96100,4805,0.0,-0.1805141201389482,349.99948177481934
10:36:32.355,96200,4810,0.0,0.48321753145157853,349.99948177481934
10:36:32.566,96300,4815,0.0,-1.212595125483813,349.99948177481934
10:36:32.787,96400,4820,0.0,-0.15235787622967356,349.99948177481934
10:36:32.995,96500,4825,0.0,1.1935868975181156,349.99948177481934
10:36:33.209,96600,4830,0.0,0.41309655444259885,349.99948177481934
10:36:33.421,96700,4835,0.0,1.1999863512376487,349.99948177481934
10:36:33.632,96800,4840,0.0,-1.7721225205286433,349.99948177481934
10:36:33.840,96900,4845,0.0,0.18613089554804763,349.99948177481934
10:36:34.060,97000,4850,0.0,-1.957280137677404,349.99948177481934
10:36:34.271,97100,4855,0.0,0.5205970679339784,349.99948177481934
10:36:34.481,97200,4860,0.0,-0.8377222595775806,349.99948177481934
10:36:34.688,97300,4865,0.0,1.7092636125685194,349.99948177481934
10:36:34.900,97400,4870,0.0,0.4739272769920646,349.99948177481934
10:36:35.108,97500,4875,0.0,1.9470222934521866,349.99948177481934
10:36:35.325,97600,4880,0.0,1.8501297086137805,349.99948177481934
10:36:35.540,97700,4885,0.0,-1.9946722353945354,349.99948177481934
10:36:35.756,97800,4890,0.0,1.4863464302130183,349.99948177481934
10:36:35.964,97900,4895,0.0,-1.5002281684123244,349.99948177481934
10:36:36.183,98000,4900,0.0,-1.9307499900531626,349.99948177481934
10:36:36.391,98100,4905,0.0,0.066399354397368,349.99948177481934
10:36:36.604,98200,4910,0.0,1.6376867277817055,349.99948177481934
10:36:36.819,98300,4915,0.0,-0.21699065066646428,349.99948177481934
10:36:37.029,98400,4920,0.0,-1.1930163726203769,349.99948177481934
10:36:37.238,98500,4925,0.0,-1.0295273021876477,349.99948177481934
10:36:37.446,98600,4930,0.0,1.7594705013889098,349.99948177481934
10:36:37.664,98700,4935,0.0,1.9692919313233084,349.99948177481934
10:36:37.873,98800,4940,0.0,0.3731176595291754,349.99948177481934
10:36:38.080,98900,4945,0.0,-0.08807610670805133,349.99948177481934
10:36:38.288,99000,4950,0.0,-1.386957022505602,349.99948177481934
10:36:38.502,99100,4955,0.0,-1.9202053782031432,349.99948177481934
10:36:38.713,99200,4960,0.0,1.3149985576547194,349.99948177481934
10:36:38.922,99300,4965,0.0,1.9766274076401715,349.99948177481934
10:36:39.132,99400,4970,0.0,0.3872490960060033,349.99948177481934
10:36:39.344,99500,4975,0.0,0.658258730401359,349.99948177481934
10:36:39.554,99600,4980,0.0,1.3090469189055742,349.99948177481934
10:36:39.762,99700,4985,0.0,0.09506280757850583,349.99948177481934
10:36:39.977,99800,4990,0.0,-0.5876729348723866,349.99948177481934
10:36:40.193,99900,4995,0.0,-0.1707509539277714,349.99948177481934
10:36:40.400,100000,5000,0.0,-1.810449002372808,349.99948177481934
10:36:40.608,100100,5005,0.0,-0.37890422188211303,349.99948177481934
10:36:40.820,100200,5010,0.0,-1.3390202488944452,349.99948177481934
10:36:41.037,100300,5015,0.0,0.4433212565759015,349.99948177481934
10:36:41.244,100400,5020,0.0,0.32053187962803387,349.99948177481934
10:36:41.458,100500,5025,0.0,1.4487069044136462,349.99948177481934
10:36:41.674,100600,5030,0.0,0.9986292980357812,349.99948177481934
10:36:41.892,100700,5035,0.0,1.0249788517291325,349.99948177481934
10:36:42.100,100800,5040,0.0,-0.07408219883757061,349.99948177481934
10:36:42.309,100900,5045,0.0,1.0861476708918696,349.99948177481934
10:36:42.518,101000,5050,0.0,0.5259292686246932,349.99948177481934
10:36:42.738,101100,5055,0.0,-0.823199464568761,349.99948177481934
10:36:42.946,101200,5060,0.0,-1.0327877237177203,349.99948177481934
10:36:43.154,101300,5065,0.0,-0.31549343158517296,349.99948177481934
10:36:43.364,101400,5070,0.0,-1.9789135278222276,349.99948177481934
10:36:43.578,101500,5075,0.0,0.9449218772418324,349.99948177481934
10:36:43.788,101600,5080,0.0,0.21853789944787083,349.99948177481934
10:36:43.999,101700,5085,0.0,-1.2007238997559924,349.99948177481934
10:36:44.211,101800,5090,0.0,1.0490844389822156,349.99948177481934
10:36:44.425,101900,5095,0.0,-0.5149943439256082,349.99948177481934
10:36:44.633,102000,5100,0.0,-1.2615784664748073,349.99948177481934
10:36:44.851,102100,5105,0.0,0.32798653614190565,349.99948177481934
10:36:45.067,102200,5110,0.0,1.9075922993298722,349.99948177481934
10:36:45.275,102300,5115,0.0,-0.1794001271346044,349.99948177481934
10:36:45.485,102400,5120,0.0,-0.5702672278727712,349.99948177481934
10:36:45.701,102500,5125,0.0,1.1049634803493067,349.99948177481934
10:36:45.915,102600,5130,0.0,0.9859021169627047,349.99948177481934
10:36:46.125,102700,5135,0.0,-0.599526131694732,349.99948177481934
10:36:46.336,102800,5140,0.0,-0.7214123408629005,349.99948177481934
10:36:46.550,102900,5145,0.0,1.3360345815745043,349.99948177481934
10:36:46.758,103000,5150,0.0,0.5466373341655864,349.99948177481934
10:36:46.973,103100,5155,0.0,1.6644330451980465,349.99948177481934
10:36:47.181,103200,5160,0.0,-1.1205012130167962,349.99948177481934
10:36:47.392,103300,5165,0.0,-0.15972882686283763,349.99948177481934
10:36:47.600,103400,5170,0.0,-0.5805721353597697,349.99948177481934
10:36:47.809,103500,5175,0.0,-1.4307292446634938,349.99948177481934
10:36:48.017,103600,5180,0.0,-1.497890818788711,349.99948177481934
10:36:48.230,103700,5185,0.0,1.653196224165245,349.99948177481934
10:36:48.447,103800,5190,0.0,-0.7013996065864716,349.99948177481934
10:36:48.654,103900,5195,0.0,-0.10002450202348134,349.99948177481934
10:36:48.862,104000,5200,0.0,1.5894874121256497,349.99948177481934
10:36:49.077,104100,5205,0.0,0.9590273993405405,349.99948177481934
10:36:49.289,104200,5210,0.0,1.0618025040317196,349.99948177481934
10:36:49.497,104300,5215,0.0,-0.36554537333094217,349.99948177481934
10:36:49.704,104400,5220,0.0,-0.3265773096250224,349.99948177481934
10:36:49.912,104500,5225,0.0,1.8693446859384282,349.99948177481934
10:36:50.125,104600,5230,0.0,0.2947250609975889,349.99948177481934
10:36:50.335,104700,5235,0.0,-1.2460432021419865,349.99948177481934
10:36:50.543,104800,5240,0.0,-1.1772088350630945,349.99948177481934
10:36:50.755,104900,5245,0.0,-1.9228430468701259,349.99948177481934
10:36:50.972,105000,5250,0.0,-1.0066245057270828,349.99948177481934
10:36:51.180,105100,5255,0.0,-1.4230687152397379,349.99948177481934
10:36:51.396,105200,5260,0.0,1.7321806231190084,349.99948177481934
10:36:51.610,105300,5265,0.0,0.3891473198475697,349.99948177481934
10:36:51.817,105400,5270,0.0,-1.3779404408269307,349.99948177481934
10:36:52.026,105500,5275,0.0,1.1501239308712692,349.99948177481934
10:36:52.233,105600,5280,0.0,-1.6188126623028745,349.99948177481934
10:36:52.446,105700,5285,0.0,-1.3575821627552895,349.99948177481934
10:36:52.663,105800,5290,0.0,-0.251699487943426,349.99948177481934
10:36:52.871,105900,5295,0.0,-0.5659885003362612,349.99948177481934
10:36:53.081,106000,5300,0.0,1.9591881939946,349.99948177481934
10:36:53.294,106100,5305,0.0,0.3658190208795422,349.99948177481934
10:36:53.510,106200,5310,0.0,-0.4199819205186759,349.99948177481934
10:36:53.718,106300,5315,0.0,1.9096742881481514,349.99948177481934
10:36:53.934,106400,5320,0.0,0.8924376336155673,349.99948177481934
10:36:54.152,106500,5325,0.0,0.8760942375075897,349.99948177481934
10:36:54.368,106600,5330,0.0,0.18123559429501102,349.99948177481934
10:36:54.575,106700,5335,0.0,0.12638259692615872,349.99948177481934
10:36:54.790,106800,5340,0.0,1.5468819521361432,349.99948177481934
10:36:55.006,106900,5345,0.0,0.433250636369245,349.99948177481934
