Hora_Recebimento,Tempo_ms,Pacote_ID,Latitude,Longitude,Satélites
10:35:42.404,72600,3630,-19.673411816323842,-43.20891377317494,12
10:35:42.620,72700,3635,-19.673410775710227,-43.20890955333861,12
10:35:42.838,72800,3640,-19.67339729779026,-43.20890540056423,12
10:35:43.048,72900,3645,-19.673399659806066,-43.20889671334727,12
10:35:43.256,73000,3650,-19.67339738905218,-43.20889745120911,12
10:35:43.471,73100,3655,-19.67339124807178,-43.20889014333261,12
10:35:43.684,73200,3660,-19.673385412988676,-43.20888007744025,12
10:35:43.898,73300,3665,-19.673379435751688,-43.20888521615734,12
10:35:44.106,73400,3670,-19.673378916540308,-43.20888093407211,12
10:35:44.323,73500,3675,-19.673370925149584,-43.20887421235901,12
10:35:44.540,73600,3680,-19.67336456519017,-43.208865539008094,12
10:35:44.746,73700,3685,-19.673367822359783,-43.20886231124594,12
10:35:44.964,73800,3690,-19.67336192461966,-43.20885965510694,12
10:35:45.172,73900,3695,-19.673356547193535,-43.20885699365321,12
10:35:45.380,74000,3700,-19.673346786671,-43.208850192026034,12
10:35:45.588,74100,3705,-19.673347509036418,-43.20884615267192,12
10:35:45.797,74200,3710,-19.67334756339652,-43.20884199229424,12
10:35:46.015,74300,3715,-19.673340984834788,-43.208836753680956,12
10:35:46.225,74400,3720,-19.67333485837566,-43.208830607994116,12
10:35:46.433,74500,3725,-19.67332560648594,-43.20882789716835,12
10:35:46.641,74600,3730,-19.673323832182433,-43.208829208359774,12
10:35:46.855,74700,3735,-19.673323709600037,-43.208823219506506,12
10:35:47.072,74800,3740,-19.673316951440153,-43.208820694974726,12
10:35:47.282,74900,3745,-19.673317679254918,-43.20881666198309,12
10:35:47.492,75000,3750,-19.673305377447544,-43.20881186475463,12
10:35:47.707,75100,3755,-19.673301059583387,-43.20880501233472,12
10:35:47.924,75200,3760,-19.67329961429351,-43.20879932926706,12
10:35:48.131,75300,3765,-19.67329192414161,-43.20879677842886,12
10:35:48.341,75400,3770,-19.673295007858794,-43.20878758114863,12
10:35:48.557,75500,3775,-19.673291902862978,-43.2087911452274,12
10:35:48.766,75600,3780,-19.673282852027924,-43.208786042592656,12
10:35:48.973,75700,3785,-19.673278798336803,-43.20877920009936,12
10:35:49.188,75800,3790,-19.673276502379352,-43.20877467711105,12
10:35:49.404,75900,3795,-19.673269616710716,-43.208769885813616,12
10:35:49.620,76000,3800,-19.673261817450488,-43.20876678127827,12
10:35:49.830,76100,3805,-19.673257097392007,-43.20876138015159,12
10:35:50.044,76200,3810,-19.673252771967523,-43.20875341764512,12
10:35:50.261,76300,3815,-19.673252335140866,-43.20875598644948,12
10:35:50.477,76400,3820,-19.673249162958832,-43.20875046656709,12
10:35:50.684,76500,3825,-19.673249305919956,-43.20874697284515,12
10:35:50.894,76600,3830,-19.673242506941214,-43.20873916765559,12
10:35:51.109,76700,3835,-19.67323959100087,-43.20873442696789,12
10:35:51.322,76800,3840,-19.673233384557193,-43.20872740567971,12
10:35:51.536,76900,3845,-19.673231295592785,-43.208731273060486,12
10:35:51.751,77000,3850,-19.673227837866328,-43.20872490851358,12
10:35:51.959,77100,3855,-19.673222005097916,-43.208718289956046,12
10:35:52.175,77200,3860,-19.673213365925168,-43.20871253380322,12
10:35:52.383,77300,3865,-19.67321088623743,-43.208715395056316,12
10:35:52.598,77400,3870,-19.67321084270561,-43.208703731026986,12
10:35:52.813,77500,3875,-19.673203105692856,-43.20870546191643,12
10:35:53.027,77600,3880,-19.67320215859406,-43.20869530295141,12
10:35:53.234,77700,3885,-19.673190208045725,-43.208691496304326,12
10:35:53.447,77800,3890,-19.673194532892342,-43.20869325597789,12
10:35:53.654,77900,3895,-19.67318958854984,-43.20868555210553,12
10:35:53.862,78000,3900,-19.67317934428132,-43.20867825692054,12
10:35:54.070,78100,3905,-19.673172903972926,-43.20868201051286,12
10:35:54.285,78200,3910,-19.673173619866652,-43.20867272319295,12
10:35:54.498,78300,3915,-19.67316683624651,-43.2086643305746,12
10:35:54.710,78400,3920,-19.673169340759145,-43.20866231376791,12
10:35:54.918,78500,3925,-19.67316258194864,-43.20866305820814,12
10:35:55.134,78600,3930,-19.673156243877955,-43.20865658606356,12
10:35:55.344,78700,3935,-19.673148864923863,-43.208650967293224,12
10:35:55.552,78800,3940,-19.673150928002674,-43.20865004554977,12
10:35:55.772,78900,3945,-19.673140165900552,-43.20864553810874,12
10:35:55.986,79000,3950,-19.67314013537929,-43.20864121400832,12
10:35:56.197,79100,3955,-19.673130132700788,-43.20863918972276,12
10:35:56.404,79200,3960,-19.673128320292562,-43.208626805523416,12
10:35:56.612,79300,3965,-19.673126355147637,-43.20862767579781,12
10:35:56.827,79400,3970,-19.67312215538581,-43.208626073699456,12
10:35:57.037,79500,3975,-19.67312189880892,-43.20861830836893,12
10:35:57.245,79600,3980,-19.673111897023077,-43.208610847335216,12
10:35:57.458,79700,3985,-19.673113732904223,-43.20860982185618,12
10:35:57.673,79800,3990,-19.67310048123035,-43.208603550860936,12
10:35:57.880,79900,3995,-19.67310170947259,-43.20860354515982,12
10:35:58.087,80000,4000,-19.673098939353302,-43.208600994907115,12
10:35:58.299,80100,4005,-19.673089388485028,-43.20859442301274,12
10:35:58.506,80200,4010,-19.673092242915473,-43.208591388697485,12
10:35:58.717,80300,4015,-19.673088248630922,-43.208580548523756,12
10:35:58.925,80400,4020,-19.673077986633196,-43.20857711383034,12
10:35:59.142,80500,4025,-19.673077167671252,-43.2085721871666,12
10:35:59.349,80600,4030,-19.67307269571667,-43.20857595927265,12
10:35:59.564,80700,4035,-19.6730634765484,-43.208571536278626,12
10:35:59.772,80800,4040,-19.6730634262969,-43.20856344167057,12
10:35:59.983,80900,4045,-19.673061168585384,-43.20855776135772,12
10:36:00.194,81000,4050,-19.67305032529643,-43.20855887921163,12
10:36:00.409,81100,4055,-19.673054425607933,-43.2085487880138,12
10:36:00.619,81200,4060,-19.67304575791309,-43.20854346131057,12
10:36:00.829,81300,4065,-19.67304182711638,-43.208546576091294,12
10:36:01.039,81400,4070,-19.67304284292036,-43.20854147576118,12
10:36:01.257,81500,4075,-19.67303251342029,-43.208528989819335,12
10:36:01.475,81600,4080,-19.673030383631602,-43.20852848368808,12
10:36:01.688,81700,4085,-19.673021698354503,-43.20852927660749,12
10:36:01.902,81800,4090,-19.673023250095348,-43.208524586036624,12
10:36:02.118,81900,4095,-19.67301862630234,-43.20851639571049,12
10:36:02.333,82000,4100,-19.673012324343855,-43.20850871445443,12
10:36:02.548,82100,4105,-19.673008198645103,-43.20850714089248,12
10:36:02.760,82200,4110,-19.673000803894947,-43.208504300880755,12
10:36:02.977,82300,4115,-19.67299512510194,-43.20850144694756,12
10:36:03.185,82400,4120,-19.67299717577595,-43.20849661687381,12
10:36:03.401,82500,4125,-19.67299334697856,-43.208486867713546,12
10:36:03.621,82600,4130,-19.67298848915003,-43.20848488175955,12
10:36:03.829,82700,4135,-19.672978440275898,-43.20847892571337,12
10:36:04.037,82800,4140,-19.67298239754212,-43.20847972494472,12
10:36:04.252,82900,4145,-19.67297578760821,-43.2084732409419,12
10:36:04.468,83000,4150,-19.672971773670596,-43.20846726861932,12
10:36:04.676,83100,4155,-19.67296903432807,-43.20846247194182,12
10:36:04.886,83200,4160,-19.67296553776507,-43.20845790644082,12
10:36:05.096,83300,4165,-19.67295490919292,-43.20845325859734,12
10:36:05.302,83400,4170,-19.672951106008686,-43.20844765790745,12
10:36:05.511,83500,4175,-19.672952116639983,-43.208453074748256,12
10:36:05.721,83600,4180,-19.67294697677036,-43.20844369805282,12
10:36:05.928,83700,4185,-19.672935483451138,-43.20843662353692,12
10:36:06.135,83800,4190,-19.67293672213381,-43.208431132231155,12
10:36:06.345,83900,4195,-19.672935720261503,-43.20843498731308,12
10:36:06.561,84000,4200,-19.672927919850228,-43.20842491284573,12
10:36:06.776,84100,4205,-19.67292731521051,-43.208427578365075,12
10:36:06.984,84200,4210,-19.672919035183508,-43.20841432932437,12
10:36:07.192,84300,4215,-19.672911457723817,-43.2084192613362,12
10:36:07.405,84400,4220,-19.672907749027978,-43.208414888309086,12
10:36:07.619,84500,4225,-19.672905389856638,-43.20840853426263,12
10:36:07.835,84600,4230,-19.672901664436253,-43.20839701308257,12
10:36:08.043,84700,4235,-19.672900445260826,-43.20840273687095,12
10:36:08.258,84800,4240,-19.67289049310448,-43.20839430654091,12
10:36:08.469,84900,4245,-19.67288731644583,-43.2083846482579,12
10:36:08.679,85000,4250,-19.672885426258755,-43.208384148248584,12
10:36:08.887,85100,4255,-19.67287854834481,-43.2083786029053,12
10:36:09.095,85200,4260,-19.672876169956826,-43.20837462554476,12
10:36:09.310,85300,4265,-19.672873867280188,-43.208376725773114,12
10:36:09.524,85400,4270,-19.672868725828078,-43.20836729681371,12
10:36:09.733,85500,4275,-19.672865761160867,-43.20835905060132,12
10:36:09.941,85600,4280,-19.672860105764805,-43.208364776696975,12
10:36:10.153,85700,4285,-19.672856042832247,-43.2083535713208,12
10:36:10.367,85800,4290,-19.67285346477707,-43.20834789108445,12
10:36:10.577,85900,4295,-19.672851537698794,-43.208345013278674,12
10:36:10.793,86000,4300,-19.672842075321316,-43.20834578404408,12
10:36:11.009,86100,4305,-19.67283366975574,-43.20833863772456,12
10:36:11.219,86200,4310,-19.67283360485613,-43.208337998189435,12
10:36:11.428,86300,4315,-19.672828743966296,-43.20832560609628,12
10:36:11.642,86400,4320,-19.67282408046628,-43.2083279729964,12
10:36:11.857,86500,4325,-19.672817321577984,-43.20832072188993,12
10:36:12.075,86600,4330,-19.672812211274042,-43.20831670369979,12
10:36:12.283,86700,4335,-19.672812703229358,-43.208309844913266,12
10:36:12.496,86800,4340,-19.672813549719937,-43.20831062516163,12
10:36:12.706,86900,4345,-19.672806167376272,-43.208301457893505,12
10:36:12.916,87000,4350,-19.672795672994468,-43.208295705470924,12
10:36:13.123,87100,4355,-19.672799747456626,-43.20830033557206,12
10:36:13.335,87200,4360,-19.672786958180502,-43.20829652406335,12
10:36:13.552,87300,4365,-19.67278310650491,-43.20828858548894,12
10:36:13.764,87400,4370,-19.672784469940822,-43.20827971765084,12
10:36:13.971,87500,4375,-19.672778154062925,-43.20828165461911,12
10:36:14.188,87600,4380,-19.67277714325419,-43.20827665408918,12
10:36:14.407,87700,4385,-19.67277401704187,-43.208269753880025,12
10:36:14.619,87800,4390,-19.67276467594517,-43.20826302651577,12
10:36:14.826,87900,4395,-19.67276294951915,-43.208265722642004,12
10:36:15.040,88000,4400,-19.672761117094577,-43.20825828397408,12
10:36:15.251,88100,4405,-19.67274941579266,-43.20824918366236,12
10:36:15.468,88200,4410,-19.672744921463043,-43.20825212071074,12
10:36:15.675,88300,4415,-19.672744745962007,-43.20824732080587,12
10:36:15.890,88400,4420,-19.672742010136382,-43.20823944944954,12
10:36:16.102,88500,4425,-19.67273699066099,-43.20823788233365,12
10:36:16.309,88600,4430,-19.672730684659243,-43.208231127151606,12
10:36:16.518,88700,4435,-19.672726721261164,-43.208226590108346,12
10:36:16.725,88800,4440,-19.672721027546338,-43.20822415078199,12
10:36:16.935,88900,4445,-19.672716448498498,-43.208217425360054,12
10:36:17.144,89000,4450,-19.672711477551218,-43.20821149126805,12
10:36:17.352,89100,4455,-19.672709294855817,-43.20821103089415,12
10:36:17.566,89200,4460,-19.67271000833768,-43.20821132895644,12
10:36:17.782,89300,4465,-19.6726984561278,-43.20820385254723,12
10:36:17.991,89400,4470,-19.672701345138563,-43.208203081713876,12
10:36:18.205,89500,4475,-19.67269316490639,-43.2081966881494,12
10:36:18.418,89600,4480,-19.67269154368858,-43.20819301920895,12
10:36:18.625,89700,4485,-19.672682238633055,-43.20818291544825,12
10:36:18.832,89800,4490,-19.67268184992622,-43.208185066215016,12
10:36:19.039,89900,4495,-19.67268235498334,-43.20818045916418,12
10:36:19.249,90000,4500,-19.672671779153212,-43.208177714628135,12
10:36:19.460,90100,4505,-19.672673493823023,-43.208170431253116,12
10:36:19.668,90200,4510,-19.672668455946663,-43.208167112197565,12
10:36:19.875,90300,4515,-19.67266430254331,-43.208163716663094,12
10:36:20.082,90400,4520,-19.672656593355445,-43.208152980182334,12
10:36:20.297,90500,4525,-19.672656922447697,-43.208153612721425,12
10:36:20.506,90600,4530,-19.672644967627466,-43.20815306418338,12
10:36:20.723,90700,4535,-19.67264520121772,-43.20814701309767,12
10:36:20.934,90800,4540,-19.672635044709494,-43.20813654316797,12
10:36:21.148,90900,4545,-19.67263992968241,-43.20813920439887,12
10:36:21.357,91000,4550,-19.67263504189384,-43.208133729150916,12
10:36:21.569,91100,4555,-19.67262688708294,-43.20812390588756,12
10:36:21.787,91200,4560,-19.67262388191797,-43.20812424673431,12
10:36:22.000,91300,4565,-19.672613676541992,-43.20812145382302,12
10:36:22.208,91400,4570,-19.672616860056728,-43.208111701998305,12
10:36:22.424,91500,4575,-19.67260643502994,-43.2081145076256,12
10:36:22.638,91600,4580,-19.67260299657499,-43.20810967246531,12
10:36:22.850,91700,4585,-19.67260456941292,-43.20810545171712,12
10:36:23.057,91800,4590,-19.67259967998368,-43.20809406671151,12
10:36:23.270,91900,4595,-19.672589399772562,-43.2080899126301,12
10:36:23.485,92000,4600,-19.672588068874365,-43.20809287435508,12
10:36:23.693,92100,4605,-19.67258155640753,-43.208087820412466,12
10:36:23.902,92200,4610,-19.672585198847333,-43.20808350825793,12
10:36:24.113,92300,4615,-19.67257531979192,-43.20808131649157,12
10:36:24.328,92400,4620,-19.672574342614105,-43.20807338373217,12
10:36:24.537,92500,4625,-19.672568082072193,-43.20806936410959,12
10:36:24.746,92600,4630,-19.672564307188917,-43.20806558234192,12
10:36:24.952,92700,4635,-19.672561908680475,-43.20805809345907,12
10:36:25.160,92800,4640,-19.672551965475982,-43.20805073548662,12
10:36:25.371,92900,4645,-19.67254921590534,-43.20804842052783,12
10:36:25.579,93000,4650,-19.67254733724758,-43.208049081779215,12
10:36:25.792,93100,4655,-19.67254664366387,-43.208042848877014,12
10:36:26.009,93200,4660,-19.672542206145103,-43.208043454592776,12
10:36:26.218,93300,4665,-19.67253678519595,-43.20803498630032,12
10:36:26.427,93400,4670,-19.672530847372496,-43.20803240690148,12
10:36:26.644,93500,4675,-19.67252984683011,-43.208029982283385,12
10:36:26.857,93600,4680,-19.67252594452821,-43.20801863353067,12
10:36:27.071,93700,4685,-19.67252076829499,-43.20801974445739,12
10:36:27.280,93800,4690,-19.672513636193244,-43.20801105208695,12
10:36:27.496,93900,4695,-19.67251060302,-43.20801313140701,12
10:36:27.709,94000,4700,-19.672506414649135,-43.20800094126837,12
10:36:27.918,94100,4705,-19.67249575601388,-43.20799690576046,12
10:36:28.125,94200,4710,-19.672494413224616,-43.20799144129004,12
10:36:28.343,94300,4715,-19.672487905275787,-43.20799331475482,12
10:36:28.558,94400,4720,-19.672490817317247,-43.20798896251707,12
10:36:28.770,94500,4725,-19.67248785527703,-43.207983061860034,12
10:36:28.977,94600,4730,-19.6724833073598,-43.20798255012434,12
10:36:29.190,94700,4735,-19.672470480497694,-43.20797274007203,12
10:36:29.401,94800,4740,-19.672466931521534,-43.20797219556097,12
10:36:29.608,94900,4745,-19.672470563432746,-43.207966077316115,12
10:36:29.814,95000,4750,-19.672458471366934,-43.2079605681379,12
10:36:30.022,95100,4755,-19.67245758400344,-43.20795321654139,12
10:36:30.232,95200,4760,-19.67245042224107,-43.20795253233685,12
10:36:30.440,95300,4765,-19.672454454923322,-43.20794866381703,12
10:36:30.652,95400,4770,-19.672449385825928,-43.20794958931368,12
10:36:30.869,95500,4775,-19.67244426393717,-43.207939263188024,12
10:36:31.083,95600,4780,-19.672441221039573,-43.20793711805595,12
10:36:31.292,95700,4785,-19.672435109352442,-43.20793253245355,12
10:36:31.503,95800,4790,-19.67242608548409,-43.20792442599919,12
10:36:31.714,95900,4795,-19.672420190784173,-43.20792197704988,12
10:36:31.927,96000,4800,-19.672419716134684,-43.20792247738541,12
10:36:32.135,96100,4805,-19.672420042227678,-43.207919536905166,12
10:36:32.355,96200,4810,-19.672415682662663,-43.20791145491398,12
10:36:32.566,96300,4815,-19.672408645591556,-43.20790261306683,12
10:36:32.787,96400,4820,-19.672403722390055,-43.207903234457426,12
10:36:32.995,96500,4825,-19.672396389327183,-43.207896977146895,12
10:36:33.209,96600,4830,-19.67239125966689,-43.20789740184628,12
10:36:33.421,96700,4835,-19.67239111997803,-43.20789161685739,12
10:36:33.632,96800,4840,-19.67238359653612,-43.207886604899535,12
10:36:33.840,96900,4845,-19.672384840428766,-43.207879451651976,12
10:36:34.060,97000,4850,-19.672375971687707,-43.20787952259941,12
10:36:34.271,97100,4855,-19.67237064126245,-43.20787393555941,12
10:36:34.481,97200,4860,-19.672372967720875,-43.2078660997154,12
10:36:34.688,97300,4865,-19.67236892475673,-43.207861284473445,12
10:36:34.900,97400,4870,-19.6723578548841,-43.20786429511738,12
10:36:35.108,97500,4875,-19.672360797385494,-43.207853328934256,12
10:36:35.325,97600,4880,-19.672348389533116,-43.20785205712849,12
10:36:35.540,97700,4885,-19.672351990551316,-43.20784392568072,12
10:36:35.756,97800,4890,-19.672339062490366,-43.20783875784792,12
10:36:35.964,97900,4895,-19.672338294619394,-43.20783439091368,12
10:36:36.183,98000,4900,-19.6723345433127,-43.20783560710213,12
10:36:36.391,98100,4905,-19.67233211784019,-43.207828628907684,12
10:36:36.604,98200,4910,-19.672325663408476,-43.20782272987465,12
10:36:36.819,98300,4915,-19.672319158800764,-43.20782468498917,12
10:36:37.029,98400,4920,-19.672314743969263,-43.2078219913828,12
10:36:37.238,98500,4925,-19.672315091924755,-43.20781308863501,12
10:36:37.446,98600,4930,-19.672313989161427,-43.20781139531814,12
10:36:37.664,98700,4935,-19.672307909867218,-43.20781024055148,12
10:36:37.873,98800,4940,-19.672303616641194,-43.20780336604593,12
10:36:38.080,98900,4945,-19.672294114189377,-43.20779780205801,12
10:36:38.288,99000,4950,-19.672288750354696,-43.207787947304034,12
10:36:38.502,99100,4955,-19.672285770584914,-43.20778648963996,12
10:36:38.713,99200,4960,-19.67228760103109,-43.20778919569219,12
10:36:38.922,99300,4965,-19.672284491399893,-43.20778383489322,12
10:36:39.132,99400,4970,-19.6722760647404,-43.20778039930211,12
10:36:39.344,99500,4975,-19.67227199591387,-43.207769895058725,12
10:36:39.554,99600,4980,-19.67226453565991,-43.20776697080028,12
10:36:39.762,99700,4985,-19.672267816684553,-43.2077596481704,12
10:36:39.977,99800,4990,-19.672261540355745,-43.2077606153443,12
10:36:40.193,99900,4995,-19.67225321702758,-43.20775420284063,12
10:36:40.400,100000,5000,-19.67225507187979,-43.207754050271895,12
10:36:40.608,100100,5005,-19.672249012730433,-43.207746891610405,12
10:36:40.820,100200,5010,-19.67224290475351,-43.207741305877896,12
10:36:41.037,100300,5015,-19.672235959897286,-43.207737615290384,12
10:36:41.244,100400,5020,-19.672229783333325,-43.207729963433394,12
10:36:41.458,100500,5025,-19.672228028970373,-43.20772812127597,12
10:36:41.674,100600,5030,-19.6722233829525,-43.20772216838526,12
10:36:41.892,100700,5035,-19.67221976022931,-43.20772554960682,12
10:36:42.100,100800,5040,-19.672218086961838,-43.20771701086441,12
10:36:42.309,100900,5045,-19.672211656001572,-43.207710876776034,12
10:36:42.518,101000,5050,-19.672209163847207,-43.20770386057669,12
10:36:42.738,101100,5055,-19.67220606379889,-43.20769939352948,12
10:36:42.946,101200,5060,-19.672197972842735,-43.20769816419599,12
10:36:43.154,101300,5065,-19.672197913966283,-43.20769827344414,12
10:36:43.364,101400,5070,-19.672193611965156,-43.207695912278304,12
10:36:43.578,101500,5075,-19.672188583310813,-43.20768231826618,12
10:36:43.788,101600,5080,-19.672180006787812,-43.20768247834916,12
10:36:43.999,101700,5085,-19.67217584554066,-43.20767524581532,12
10:36:44.211,101800,5090,-19.67217846848706,-43.20767477448466,12
10:36:44.425,101900,5095,-19.672171438924604,-43.20767130468047,12
10:36:44.633,102000,5100,-19.672167115788017,-43.207664711126526,12
10:36:44.851,102100,5105,-19.672157914462087,-43.207658409664084,12
10:36:45.067,102200,5110,-19.672161177807407,-43.20765991771613,12
10:36:45.275,102300,5115,-19.672155576910367,-43.20765424319117,12
10:36:45.485,102400,5120,-19.672144640351334,-43.20764553288026,12
10:36:45.701,102500,5125,-19.672146083681664,-43.20764913234858,12
10:36:45.915,102600,5130,-19.672139795848747,-43.207640671910504,12
10:36:46.125,102700,5135,-19.672138844836763,-43.20763127311787,12
10:36:46.336,102800,5140,-19.672135892729983,-43.20763006281113,12
10:36:46.550,102900,5145,-19.672124715608234,-43.207631979234165,12
10:36:46.758,103000,5150,-19.672122144579607,-43.20762133079338,12
10:36:46.973,103100,5155,-19.67211595078942,-43.20762006764355,12
10:36:47.181,103200,5160,-19.672118368801115,-43.20761570017448,12
10:36:47.392,103300,5165,-19.67211533222136,-43.207609386344764,12
10:36:47.600,103400,5170,-19.672103919164414,-43.207611213057966,12
10:36:47.809,103500,5175,-19.672102710193705,-43.20760448501718,12
10:36:48.017,103600,5180,-19.672094972798813,-43.2075985633651,12
10:36:48.230,103700,5185,-19.672096644792145,-43.20759255356891,12
10:36:48.447,103800,5190,-19.67208648115473,-43.2075902501776,12
10:36:48.654,103900,5195,-19.672085529043326,-43.207581698764834,12
10:36:48.862,104000,5200,-19.67207808925141,-43.20758091416133,12
10:36:49.077,104100,5205,-19.672078831899167,-43.20757506152801,12
10:36:49.289,104200,5210,-19.67207341196789,-43.20757732460378,12
10:36:49.497,104300,5215,-19.672065549782488,-43.20757337425357,12
10:36:49.704,104400,5220,-19.67206771986858,-43.20756165316375,12
10:36:49.912,104500,5225,-19.672057805054187,-43.207556231654664,12
10:36:50.125,104600,5230,-19.672052935139988,-43.20755748834988,12
10:36:50.335,104700,5235,-19.67205575258663,-43.20754694732174,12
10:36:50.543,104800,5240,-19.672046671624088,-43.20755114183813,12
10:36:50.755,104900,5245,-19.67204012391069,-43.207547917530206,12
10:36:50.972,105000,5250,-19.672035568258217,-43.20753811054915,12
10:36:51.180,105100,5255,-19.672037672705734,-43.20753460872117,12
10:36:51.396,105200,5260,-19.67203219725369,-43.207531291975336,12
10:36:51.610,105300,5265,-19.67202430685278,-43.20752776280605,12
10:36:51.817,105400,5270,-19.67202445685638,-43.20752412853049,12
10:36:52.026,105500,5275,-19.67201717128996,-43.20751595569288,12
10:36:52.233,105600,5280,-19.672016514813297,-43.20751365469284,12
10:36:52.446,105700,5285,-19.672011190478553,-43.20750941164688,12
10:36:52.663,105800,5290,-19.67200806094267,-43.20751037855378,12
10:36:52.871,105900,5295,-19.67199891660049,-43.20750455544115,12
10:36:53.081,106000,5300,-19.671998189564075,-43.20749469232235,12
10:36:53.294,106100,5305,-19.671992018586245,-43.20749590977473,12
10:36:53.510,106200,5310,-19.671992041870272,-43.20748782506331,12
10:36:53.718,106300,5315,-19.671985714899176,-43.20748108486311,12
10:36:53.934,106400,5320,-19.67197937880655,-43.20748010561769,12
10:36:54.152,106500,5325,-19.671973212254244,-43.20747980500846,12
10:36:54.368,106600,5330,-19.671975701917088,-43.20746812363823,12
10:36:54.575,106700,5335,-19.67197157120301,-43.20746417397916,12
10:36:54.790,106800,5340,-19.67196238130287,-43.20746302953847,12
10:36:55.006,106900,5345,-19.671963448283527,-43.20745647061082,12
10:36:55.216,107000,5350,-19.671957520409077,-43.20745728223503,12
10:36:55.424,107100,5355,-19.67195187739568,-43.20745254524896,12
10:36:55.641,107200,5360,-19.6719424706346,-43.20744399215939,12
10:36:55.857,107300,5365,-19.671942799807233,-43.20743993951934,12
10:36:56.064,107400,5370,-19.6719330713458,-43.20743736834915,12
10:36:56.272,107500,5375,-19.671930968166837,-43.20743096952661,12
10:36:56.491,107600,5380,-19.671924499392993,-43.20742942570345,12
10:36:56.705,107700,5385,-19.67192224173358,-43.20742766556708,12
10:36:56.918,107800,5390,-19.671924695797014,-43.20742309068092,12
10:36:57.129,107900,5395,-19.671915171717444,-43.20741274116504,12
10:36:57.343,108000,5400,-19.67190828145103,-43.20740849460833,12
10:36:57.550,108100,5405,-19.671905148874906,-43.2074062078982,12
10:36:57.758,108200,5410,-19.671902326627556,-43.20740719016938,12
10:36:57.966,108300,5415,-19.67190306089104,-43.20739538876581,12
10:36:58.174,108400,5420,-19.671898542271943,-43.20739870217526,12
10:36:58.390,108500,5425,-19.671893273818753,-43.20739215012643,12
10:36:58.600,108600,5430,-19.671883019597185,-43.20738472495944,12
10:36:58.807,108700,5435,-19.671885385009354,-43.20738628127682,12
10:36:59.020,108800,5440,-19.671877585669307,-43.20737467530038,12
10:36:59.231,108900,5445,-19.67187019605066,-43.20737783685221,12
10:36:59.437,109000,5450,-19.671872900941104,-43.207367069947466,12
10:36:59.644,109100,5455,-19.67186741673492,-43.207369426028286,12
10:36:59.853,109200,5460,-19.671856862596318,-43.207359029842976,12
10:37:00.063,109300,5465,-19.67185358305363,-43.20735243049579,12
10:37:00.277,109400,5470,-19.67185029923978,-43.207353257429325,12
10:37:00.486,109500,5475,-19.671853848812653,-43.207353619119615,12
10:37:00.698,109600,5480,-19.671843626763412,-43.2073467825919,12
10:37:00.908,109700,5485,-19.67183864087572,-43.20734023744473,12
10:37:01.116,109800,5490,-19.671832707179636,-43.20733648047436,12
10:37:01.331,109900,5495,-19.671830980011737,-43.207335712899045,12
10:37:01.546,110000,5500,-19.671831514832984,-43.20733012223281,12
10:37:01.756,110100,5505,-19.671823839456,-43.207323893573154,12
10:37:01.965,110200,5510,-19.671816139474466,-43.20732316293973,12
10:37:02.179,110300,5515,-19.67181045296084,-43.207317955850144,12
10:37:02.388,110400,5520,-19.671811162478274,-43.20731486279602,12
10:37:02.610,110500,5525,-19.671803462580495,-43.20730463918756,12
10:37:02.818,110600,5530,-19.671806870356026,-43.20729807680287,12
10:37:03.030,110700,5535,-19.67180293415259,-43.207296164113025,12
10:37:03.242,110800,5540,-19.671796736334784,-43.20728945560333,12
10:37:03.454,110900,5545,-19.671784633844183,-43.207292136494225,12
10:37:03.662,111000,5550,-19.671783535935912,-43.20728439277592,12
10:37:03.879,111100,5555,-19.671780077818205,-43.207276592596,12
10:37:04.095,111200,5560,-19.671778455795515,-43.20727624095826,12
10:37:04.304,111300,5565,-19.671773052224616,-43.20727405585854,12
10:37:04.510,111400,5570,-19.671773179177993,-43.20727210573666,12
10:37:04.719,111500,5575,-19.67176193364276,-43.20726053147542,12
10:37:04.933,111600,5580,-19.67176265735853,-43.20726282632274,12
10:37:05.145,111700,5585,-19.671760390300708,-43.2072576637412,12
10:37:05.353,111800,5590,-19.671751793040556,-43.20725559104975,12
10:37:05.567,111900,5595,-19.671742651590073,-43.207243037202055,12
10:37:05.790,112000,5600,-19.671745891532584,-43.20724108977579,12
10:37:06.002,112100,5605,-19.671733913080182,-43.20723397578044,12
10:37:06.216,112200,5610,-19.671734152922156,-43.20723678093015,12
10:37:06.431,112300,5615,-19.671726375292046,-43.207228474233624,12
10:37:06.645,112400,5620,-19.67172995682639,-43.2072282454587,12
10:37:06.853,112500,5625,-19.671718903830154,-43.20722638861081,12
10:37:07.061,112600,5630,-19.671713870021478,-43.207220818000934,12
10:37:07.275,112700,5635,-19.671715351418257,-43.20721303201942,12
10:37:07.486,112800,5640,-19.671708757864735,-43.207206799598055,12
10:37:07.693,112900,5645,-19.671709433509942,-43.20720013421434,12
10:37:07.901,113000,5650,-19.67170365105388,-43.2072001924669,12
10:37:08.109,113100,5655,-19.671697979836196,-43.207200469903256,12
10:37:08.322,113200,5660,-19.67169640639634,-43.20718782617595,12
10:37:08.530,113300,5665,-19.671684597389675,-43.20718742840384,12
10:37:08.738,113400,5670,-19.671683836006604,-43.20718855167194,12
10:37:08.946,113500,5675,-19.671682332713832,-43.20718247625404,12
